"Incident.ID","Incident.Date","State","City.Or.County","Address","X..Victims.Injured","X..Victims.Killed","X..Subjects.Suspects.Injured","X..Subjects.Suspects.Killed","X..Subjects.Suspects.Arrested","Operations","event_type"
2481390,"December 13, 2022","South Carolina","Hollywood","5117 Baptist Hill Rd",0,0,0,0,1,"N/A","school_shooting"
2481787,"December 12, 2022","Texas","Fort Worth","3136 Bigham Blvd",0,0,0,0,0,"N/A","school_shooting"
2479465,"December 12, 2022","Louisiana","New Iberia","1301 E Admiral Doyle Dr",0,0,0,0,1,"N/A","school_shooting"
2479782,"December 12, 2022","Oregon","Portland","3400 SE 26th Ave",1,0,0,0,0,"N/A","school_shooting"
2479544,"December 12, 2022","Tennessee","Chattanooga","1020 N Moore Rd",0,0,0,0,1,"N/A","school_shooting"
2480195,"December 9, 2022","Virginia","Hampton","1067 Big Bethel Rd",0,0,0,0,0,"N/A","school_shooting"
2478221,"December 9, 2022","Ohio","Akron","470 Castle Blvd",0,0,0,0,1,"N/A","school_shooting"
2477594,"December 9, 2022","South Carolina","Lancaster","4290 Tabernacle Rd",0,0,0,0,0,"N/A","school_shooting"
2478715,"December 9, 2022","Florida","Lake Mary","601 Lake Park Dr",0,0,0,0,1,"N/A","school_shooting"
2478141,"December 9, 2022","Florida","Fort Lauderdale","2400 NW 26th St",0,0,0,0,1,"N/A","school_shooting"
2478038,"December 9, 2022","Ohio","Dayton","3873 Whitestone Ct",0,0,0,0,0,"N/A","school_shooting"
2478022,"December 9, 2022","Ohio","Hilliard","4454 Davidson Rd",0,0,0,0,1,"N/A","school_shooting"
2477317,"December 8, 2022","South Carolina","Summerville","1101 Boone Hill Rd",0,0,0,0,1,"N/A","school_shooting"
2476721,"December 8, 2022","North Carolina","Fuquay Varina","109 N Ennis St",0,0,0,0,1,"N/A","school_shooting"
2477227,"December 8, 2022","Ohio","Ashville","7150 Ashville-Fairfield Rd",0,0,0,0,0,"N/A","school_shooting"
2477713,"December 8, 2022","North Carolina","Charlotte","15321 York Rd",0,0,0,0,0,"N/A","school_shooting"
2476885,"December 8, 2022","Indiana","Ellettsville","851 Edgewood Dr",0,0,0,0,1,"N/A","school_shooting"
2477556,"December 8, 2022","Florida","Saint Petersburg","850 34th St S",0,0,0,0,1,"N/A","school_shooting"
2476687,"December 8, 2022","Maryland","District Heights","5200 Silver Hill Rd",1,0,0,0,1,"N/A","school_shooting"
2475818,"December 7, 2022","Missouri","Saint Louis","310 N 15th St",0,0,1,0,1,"N/A","school_shooting"
2476268,"December 7, 2022","Ohio","Columbus","1300 Duxberry Ave",0,0,0,0,1,"N/A","school_shooting"
2476251,"December 7, 2022","Texas","San Angelo","2500 Sherwood Way",0,0,0,0,1,"N/A","school_shooting"
2476712,"December 7, 2022","Virginia","Yorktown","300 Yorktown Rd",0,0,0,0,1,"N/A","school_shooting"
2481394,"December 7, 2022","Ohio","Columbus","2345 W Mound St",0,0,0,0,1,"N/A","school_shooting"
2475643,"December 6, 2022","Ohio","Tiffin","7635 N County Rd 51",0,0,0,0,1,"N/A","school_shooting"
2476333,"December 6, 2022","North Carolina","Laurinburg","1000 W Church St",0,0,0,0,1,"N/A","school_shooting"
2477106,"December 6, 2022","Nebraska","Bennington","16610 Bennington Rd",0,0,0,0,1,"N/A","school_shooting"
2475374,"December 6, 2022","Iowa","Des Moines","2501 Park Ave",0,0,0,0,1,"N/A","school_shooting"
2476051,"December 6, 2022","Florida","Tampa","16200 N Dale Mabry Hwy",0,0,0,0,1,"N/A","school_shooting"
2476041,"December 6, 2022","Wyoming","Casper","930 S Elm St",0,0,0,0,1,"N/A","school_shooting"
2475302,"December 6, 2022","Maryland","Capitol Heights","200 Cabin Branch Rd",0,0,0,0,1,"N/A","school_shooting"
2476725,"December 6, 2022","Mississippi","Waynesboro","1325 Azalea Dr",0,0,0,0,1,"N/A","school_shooting"
2475979,"December 6, 2022","Florida","Panama City","1200 Harrison Ave",0,0,0,0,1,"N/A","school_shooting"
2476264,"December 6, 2022","Tennessee","Millington","8050 West St",0,0,0,0,1,"N/A","school_shooting"
2481113,"December 5, 2022","Tennessee","Memphis","715 S Lauderdale St",0,0,0,0,1,"N/A","school_shooting"
2475095,"December 5, 2022","South Carolina","North Charleston","5501 Dorchester Rd",0,0,0,0,1,"N/A","school_shooting"
2474629,"December 5, 2022","Ohio","Akron","470 Castle Blvd",0,0,0,0,0,"N/A","school_shooting"
2476706,"December 5, 2022","New Mexico","Clovis","1055 Fowler Ave",0,0,0,0,2,"N/A","school_shooting"
2474827,"December 5, 2022","Tennessee","Memphis","817 Brownlee Rd",1,0,0,0,1,"N/A","school_shooting"
2475052,"December 5, 2022","Texas","Galveston","4115 Ave O",0,0,0,0,0,"N/A","school_shooting"
2473513,"December 3, 2022","Illinois","Oak Lawn","10601 Central Ave",0,0,0,0,1,"N/A","school_shooting"
2475671,"December 2, 2022","South Carolina","Lexington","320 Corley Mill Rd",0,0,0,0,1,"N/A","school_shooting"
2475618,"December 2, 2022","Georgia","Flowery Branch","6603 Spout Springs Rd",0,0,0,0,0,"N/A","school_shooting"
2473042,"December 2, 2022","North Carolina","Jacksonville","1001 Piney Green Rd",0,0,0,0,1,"N/A","school_shooting"
2476693,"December 2, 2022","Indiana","Indianapolis","1200 N Girls School Rd",0,0,0,0,1,"N/A","school_shooting"
2472678,"December 2, 2022","Delaware","Wilmington (Newport)","100 block of Ayre St",0,0,0,1,0,"N/A","school_shooting"
2473382,"December 2, 2022","New Jersey","Newark","279 Chancellor Ave",0,0,0,0,1,"N/A","school_shooting"
2472360,"December 1, 2022","Michigan","Ecorse","27225 W Outer Dr",0,0,0,0,1,"N/A","school_shooting"
2472272,"December 1, 2022","Maryland","Baltimore","2201 Presstman St",0,0,0,0,1,"N/A","school_shooting"
2473598,"December 1, 2022","Colorado","Brighton","12909 E 120th Ave",0,0,0,0,3,"N/A","school_shooting"
2471999,"December 1, 2022","Arizona","Tempe","McAllister Ave and Lemon St",0,0,0,0,1,"N/A","school_shooting"
2472995,"December 1, 2022","North Carolina","Asheville","60 Lees Creek Rd",0,0,0,0,1,"N/A","school_shooting"
2474329,"November 30, 2022","Mississippi","Wiggins","400 W Border Ave E",0,0,0,0,1,"N/A","school_shooting"
2471506,"November 30, 2022","Florida","Vero Beach","1707 16th St",0,0,0,0,1,"N/A","school_shooting"
2472091,"November 30, 2022","Ohio","Hamilton","1165 Eaton Ave",0,0,0,0,1,"N/A","school_shooting"
2471637,"November 30, 2022","California","Mariposa","5005 Frank Wilson Rd",0,0,0,1,0,"N/A","school_shooting"
2470871,"November 29, 2022","Virginia","Henrico (Highland Springs)","200 S Airport Dr",0,0,0,0,2,"N/A","school_shooting"
2473782,"November 29, 2022","Texas","Houston","7325 Clodine Rd",0,0,0,0,0,"N/A","school_shooting"
2470586,"November 29, 2022","Tennessee","Nashville","400 Davidson Rd",0,0,0,0,1,"N/A","school_shooting"
2475498,"November 29, 2022","California","Atherton","555 Middlefield Rd",0,0,0,0,1,"N/A","school_shooting"
2472060,"November 29, 2022","Colorado","Delta","1050 Hastings St",0,0,0,0,0,"N/A","school_shooting"
2470398,"November 29, 2022","Illinois","East Saint Louis","4901 State St",0,0,0,0,1,"N/A","school_shooting"
2470847,"November 28, 2022","North Carolina","Rocky Point","1886 NC Hwy 133",0,0,0,0,0,"N/A","school_shooting"
2469644,"November 28, 2022","Maryland","Upper Marlboro","8000 Croom Rd",0,0,0,0,1,"N/A","school_shooting"
2469626,"November 28, 2022","Iowa","Ankeny","1302 N Ankeny Blvd",0,0,0,0,1,"N/A","school_shooting"
2469354,"November 27, 2022","Florida","Tallahassee","2101 Wahnish Way",4,1,0,0,2,"N/A","school_shooting"
2468829,"November 27, 2022","Texas","Port Arthur","3501 Lucian Adams St",0,0,0,0,1,"N/A","school_shooting"
2466537,"November 23, 2022","Louisiana","New Orleans","6400 block of Press Dr",1,0,0,0,0,"N/A","school_shooting"
2467079,"November 23, 2022","Utah","Salt Lake City","95 N 300 W",0,0,0,0,1,"N/A","school_shooting"
2467004,"November 23, 2022","Alaska","Anchorage","1700 Hillcrest Dr",0,0,0,0,2,"N/A","school_shooting"
2465335,"November 22, 2022","Kansas","Derby","3012 Triple Creek Dr",0,0,0,0,1,"N/A","school_shooting"
2464818,"November 21, 2022","South Carolina","Dillon","1730 US-301",0,0,0,0,1,"N/A","school_shooting"
2464804,"November 21, 2022","South Carolina","Walterboro","150 Cougar Nation Dr",0,0,0,0,3,"N/A","school_shooting"
2464790,"November 21, 2022","Tennessee","Nashville","1150 Hunters Ln",0,0,0,0,1,"N/A","school_shooting"
2465032,"November 21, 2022","Michigan","Detroit","20000 Evergreen Rd",2,0,0,0,1,"N/A","school_shooting"
2465368,"November 21, 2022","Nebraska","Lincoln","5801 N 33rd St",0,0,0,0,1,"N/A","school_shooting"
2465184,"November 21, 2022","Illinois","Chicago","3825 S Washtenaw Ave",0,0,0,0,0,"N/A","school_shooting"
2462873,"November 19, 2022","New Mexico","Albuquerque","Redondo E Dr NE and Redondo Ct NE",1,0,0,1,0,"N/A","school_shooting"
2462100,"November 17, 2022","Ohio","Cleveland","4419 Pearl Rd",0,0,0,0,0,"N/A","school_shooting"
2462051,"November 17, 2022","Ohio","Cincinnati","420 Ezzard Charles Dr",0,0,0,0,1,"N/A","school_shooting"
2461930,"November 17, 2022","Texas","Hughes Springs","701 Russell",0,0,0,0,1,"N/A","school_shooting"
2463080,"November 17, 2022","Texas","Dallas","4000 Blue Ridge Blvd",0,0,0,0,0,"N/A","school_shooting"
2461545,"November 17, 2022","Indiana","Clinton","776 Wildcat Dr",1,0,0,0,0,"N/A","school_shooting"
2461865,"November 17, 2022","Texas","El Paso","2430 McRae Blvd",0,0,0,0,1,"N/A","school_shooting"
2461828,"November 17, 2022","Indiana","Anderson","4610 Madison Ave",0,0,0,0,1,"N/A","school_shooting"
2462416,"November 17, 2022","Texas","Gonzales","1801 N Sarah Dewitt Dr",0,0,0,0,0,"N/A","school_shooting"
2462307,"November 17, 2022","Texas","Arlington","4501 W Pleasant Ridge Rd",0,0,0,0,1,"N/A","school_shooting"
2462837,"November 17, 2022","Alaska","Anchorage","4005 McPhee Ave",0,0,0,0,1,"N/A","school_shooting"
2462220,"November 17, 2022","Georgia","Cataula","8403 GA-315",0,0,0,0,0,"N/A","school_shooting"
2462203,"November 17, 2022","California","Moreno Valley","13400 Kitching St",0,0,0,0,0,"N/A","school_shooting"
2461102,"November 16, 2022","Georgia","Macon","2851 Heath Rd",0,0,0,0,1,"N/A","school_shooting"
2462574,"November 16, 2022","North Carolina","Sanford","1801 Douglas Dr",0,0,0,0,1,"N/A","school_shooting"
2460998,"November 16, 2022","Illinois","Chicago","2911 W 47th St",0,0,0,0,0,"N/A","school_shooting"
2461491,"November 16, 2022","South Carolina","Anderson","806 Pearman Dairy Rd",0,0,0,0,1,"N/A","school_shooting"
2461100,"November 16, 2022","Tennessee","Antioch","574 Bell Rd",0,0,0,0,0,"N/A","school_shooting"
2462143,"November 16, 2022","New Jersey","Newark","161 University Ave",1,0,0,0,0,"N/A","school_shooting"
2461242,"November 16, 2022","North Carolina","Lumberton","3901 Fayetteville Rd",1,0,0,0,0,"N/A","school_shooting"
2461344,"November 15, 2022","Louisiana","Ball","89 Camp Livingston Rd",0,0,2,0,2,"N/A","school_shooting"
2460120,"November 15, 2022","Maryland","Baltimore","181 N Bend Rd",0,0,0,0,1,"N/A","school_shooting"
2460482,"November 15, 2022","Kentucky","Louisville","4001 Herman St",0,0,0,0,0,"N/A","school_shooting"
2466279,"November 15, 2022","Minnesota","Minneapolis (Robbinsdale)","3730 Toledo Ave N",0,0,0,0,0,"N/A","school_shooting"
2460711,"November 15, 2022","Illinois","Aurora","1201 W New York St",0,0,0,0,1,"N/A","school_shooting"
2461485,"November 15, 2022","Arkansas","Little Rock","1500 S Park St",0,0,0,0,0,"N/A","school_shooting"
2459606,"November 14, 2022","Virginia","Petersburg","Lincoln St and Grant Ave",2,0,0,0,0,"N/A","school_shooting"
2459826,"November 14, 2022","Kentucky","Louisville","2222 Crums Ln",0,0,0,0,0,"N/A","school_shooting"
2460209,"November 14, 2022","Georgia","Atlanta","3099 Panther Trail SW",0,0,0,0,1,"N/A","school_shooting"
2460083,"November 14, 2022","Pennsylvania","Philadelphia","5400 Warrington Ave",0,0,0,0,1,"N/A","school_shooting"
2459150,"November 13, 2022","Virginia","Charlottesville","130 Culbreth St",2,3,0,0,1,"N/A","school_shooting"
2458602,"November 12, 2022","Florida","Orlando","801 Rio Grande Ave",2,1,0,0,1,"N/A","school_shooting"
2457961,"November 11, 2022","Virginia","Hopewell","400 S Mesa Dr",0,0,0,0,1,"N/A","school_shooting"
2459668,"November 11, 2022","Georgia","Athens","1235 Baxter St",0,0,0,0,1,"N/A","school_shooting"
2464086,"November 11, 2022","Minnesota","Minneapolis (Golden Valley)","2400 Sandburg Ln",0,0,0,0,1,"N/A","school_shooting"
2457711,"November 11, 2022","Indiana","South Bend","1902 Fellows St",0,0,0,0,1,"N/A","school_shooting"
2457422,"November 10, 2022","Michigan","Ravenna","2766 S Ravenna Rd",0,0,0,0,0,"N/A","school_shooting"
2457264,"November 10, 2022","New York","Bronx","192 E 151 St",0,0,0,0,0,"N/A","school_shooting"
2457274,"November 10, 2022","New York","Brooklyn","2021 Bergen St",0,0,0,0,1,"N/A","school_shooting"
2457225,"November 10, 2022","North Carolina","Greensboro","1200 Lincoln St",0,0,0,0,1,"N/A","school_shooting"
2460252,"November 10, 2022","California","Atherton","555 Middlefield Rd",0,0,0,0,1,"N/A","school_shooting"
2457104,"November 10, 2022","Maryland","Baltimore","3500 Hillen Rd",0,0,0,0,1,"N/A","school_shooting"
2457610,"November 10, 2022","Georgia","Watkinsville","2290 Hog Mountain Rd",0,0,0,0,1,"N/A","school_shooting"
2456898,"November 9, 2022","Illinois","Evanston","1600 Dodge Ave",0,0,0,0,1,"N/A","school_shooting"
2457816,"November 9, 2022","Ohio","Columbus","1160 Ann St",0,0,0,0,1,"N/A","school_shooting"
2457046,"November 9, 2022","Kentucky","Caneyville","521 E Maple St",1,0,0,0,0,"N/A","school_shooting"
2456617,"November 9, 2022","Kentucky","Louisville","9115 Fern Creek Rd",0,0,0,0,0,"N/A","school_shooting"
2458029,"November 9, 2022","Ohio","Groveport","4475 S Hamilton Rd",0,0,0,0,1,"N/A","school_shooting"
2456536,"November 9, 2022","North Carolina","Pinetops","5912 NC-43",0,0,0,0,1,"N/A","school_shooting"
2458009,"November 9, 2022","Michigan","Roseville","17855 Common Rd",0,0,0,0,1,"N/A","school_shooting"
2456917,"November 9, 2022","Alabama","Hazel Green","14380 US-231",0,0,0,0,1,"N/A","school_shooting"
2456912,"November 9, 2022","Florida","Jacksonville","1201 University Blvd N",0,0,0,0,0,"N/A","school_shooting"
2455465,"November 8, 2022","Washington","Seattle","1819 N 135th St",0,1,0,0,1,"N/A","school_shooting"
2455773,"November 7, 2022","North Carolina","Raleigh","2600 Rock Quarry Rd",0,0,0,0,0,"N/A","school_shooting"
2454526,"November 7, 2022","Maryland","Parkville","2600 Putty Hill Ave",0,0,0,0,1,"N/A","school_shooting"
2454152,"November 6, 2022","Texas","Marshall","711 Wiley Ave",2,0,0,0,0,"N/A","school_shooting"
2453231,"November 4, 2022","Connecticut","West Hartford","1678 Asylum Ave",1,0,0,0,1,"N/A","school_shooting"
2453226,"November 4, 2022","South Carolina","West Columbia","1315 Boston Ave",0,0,0,0,1,"N/A","school_shooting"
2452284,"November 3, 2022","Ohio","Dayton","250 Shoup Mill Rd",0,0,0,0,2,"N/A","school_shooting"
2465689,"November 3, 2022","Texas","Lubbock","210 N University Ave",0,0,0,0,1,"N/A","school_shooting"
2451974,"November 3, 2022","New York","Corona (Queens)","420 Beach 51st St",0,0,0,0,2,"N/A","school_shooting"
2452027,"November 3, 2022","Virginia","Henrico (Highland Springs)","200 S Airport Dr",0,0,0,0,1,"N/A","school_shooting"
2452592,"November 3, 2022","Indiana","Terre Haute","1000 Grant St",0,0,0,0,1,"N/A","school_shooting"
2453385,"November 3, 2022","Texas","Hutto","573 Chris Kelley Blvd",0,0,0,0,3,"N/A","school_shooting"
2452400,"November 3, 2022","Florida","Fort Myers","14020 Plantation Rd",0,0,0,0,1,"N/A","school_shooting"
2451474,"November 2, 2022","California","Thermal","86150 Ave 66",0,0,0,0,0,"N/A","school_shooting"
2451081,"November 2, 2022","New York","Rochester","1001 Lake Ave",0,0,0,0,0,"N/A","school_shooting"
2451865,"November 2, 2022","Texas","Perryton","N/A",0,0,0,0,1,"N/A","school_shooting"
2450914,"November 2, 2022","District of Columbia","Washington","4301 13th St NW",0,0,0,0,0,"N/A","school_shooting"
2450431,"November 1, 2022","South Carolina","Kingstree","615 Martin Luther King Ave",0,0,0,0,1,"N/A","school_shooting"
2450624,"November 1, 2022","Tennessee","Chattanooga","2500 Market St",0,0,0,0,1,"N/A","school_shooting"
2450374,"November 1, 2022","Colorado","Colorado Springs","6888 Black Forest Rd",0,0,0,0,1,"N/A","school_shooting"
2449598,"October 31, 2022","Colorado","Denver","18250 E 51st Ave",0,0,0,0,0,"N/A","school_shooting"
2453609,"October 31, 2022","Missouri","Saint Louis","6701 St Charles Rock Rd",0,0,0,0,1,"N/A","school_shooting"
2449545,"October 31, 2022","California","Dixon","455 E A St",0,0,0,0,1,"N/A","school_shooting"
2450828,"October 31, 2022","Louisiana","Baton Rouge","170 Campus Lake Rd",0,0,0,0,0,"N/A","school_shooting"
2448051,"October 28, 2022","Illinois","Chicago","3000 S King Dr",0,0,0,0,0,"N/A","school_shooting"
2447359,"October 28, 2022","Texas","Rowlett","4700 President George Bush Hwy",0,0,0,0,1,"N/A","school_shooting"
2450956,"October 28, 2022","Missouri","Annapolis","N/A",0,0,0,0,1,"N/A","school_shooting"
2449077,"October 28, 2022","Georgia","Lithonia","2645 Dekalb Medical Pkwy",0,0,0,0,1,"N/A","school_shooting"
2449071,"October 28, 2022","Oregon","Medford","700-898 Kenyon St",0,0,0,0,1,"N/A","school_shooting"
2449060,"October 28, 2022","Missouri","Columbia","700 E Stadium Blvd",0,0,0,1,0,"N/A","school_shooting"
2447895,"October 28, 2022","Oklahoma","Yukon","10901 SW 15th St",0,0,0,0,1,"N/A","school_shooting"
2447786,"October 28, 2022","North Carolina","Teachey","602 High School Rd",0,0,0,0,1,"N/A","school_shooting"
2447535,"October 27, 2022","Minnesota","Saint Paul","740 Rose Ave W",0,0,0,0,1,"N/A","school_shooting"
2446779,"October 27, 2022","Texas","Houston","2005 W W Thorne Dr",0,0,0,0,0,"N/A","school_shooting"
2446741,"October 27, 2022","Kentucky","Lexington","2100 Fontaine Rd",0,0,0,0,1,"N/A","school_shooting"
2447024,"October 27, 2022","Florida","Port Saint Lucie","1000 SW Darwin Blvd",0,0,0,0,3,"N/A","school_shooting"
2448251,"October 27, 2022","Massachusetts","Boston","85 Olney St",0,0,0,0,0,"N/A","school_shooting"
2446128,"October 26, 2022","Virginia","Norfolk","7101 Granby St",0,0,0,0,1,"N/A","school_shooting"
2447528,"October 26, 2022","Minnesota","Saint Cloud","N/A",0,0,0,0,1,"N/A","school_shooting"
2446477,"October 26, 2022","Pennsylvania","Wilkes Barre","2021 Wolfpack Way",0,0,0,0,5,"N/A","school_shooting"
2447692,"October 26, 2022","Virginia","Manassas","8820 Rixlew Ln",0,0,0,0,2,"N/A","school_shooting"
2446034,"October 26, 2022","South Carolina","Hartsville","701 Lewellen Ave",0,0,0,0,1,"N/A","school_shooting"
2445813,"October 26, 2022","Florida","Lakeland","4905 Saddle Creek Rd",0,0,0,0,1,"N/A","school_shooting"
2450950,"October 26, 2022","Florida","Palm Beach Gardens","4245 Holly Dr",0,0,0,0,1,"N/A","school_shooting"
2445790,"October 26, 2022","West Virginia","Augusta","Mack Rd and St Peter Ln",0,0,0,1,0,"N/A","school_shooting"
2446182,"October 26, 2022","Ohio","Cleveland","2439 E 55th St",0,0,0,0,1,"N/A","school_shooting"
2449085,"October 26, 2022","Pennsylvania","Aliquippa","100 Harding Ave",0,0,0,0,1,"N/A","school_shooting"
2446511,"October 26, 2022","Oregon","Prineville","1100 SE Lynn Blvd",0,0,0,0,2,"N/A","school_shooting"
2446460,"October 26, 2022","Nebraska","Omaha","4700 Giles Rd",0,0,0,0,1,"N/A","school_shooting"
2445239,"October 25, 2022","Alabama","Huntsville","4010 Binderton Pl SW",0,0,0,0,0,"N/A","school_shooting"
2445453,"October 25, 2022","Kentucky","Louisville","3510 Goldsmith Ln",0,0,0,0,0,"N/A","school_shooting"
2446087,"October 25, 2022","Pennsylvania","Pine Ridge","Timberwolf Dr",0,0,0,0,1,"N/A","school_shooting"
2445337,"October 25, 2022","Michigan","Grand Rapids","2133 Buchanan Ave SW",0,0,0,0,1,"N/A","school_shooting"
2445322,"October 25, 2022","Maryland","Baltimore","3701 Eldorado Ave",0,0,0,0,1,"N/A","school_shooting"
2445243,"October 25, 2022","Illinois","Belleville","2555 West Blvd",0,0,0,0,2,"N/A","school_shooting"
2445241,"October 25, 2022","Missouri","Hazelwood","1 Wildcat Ln",0,0,0,0,1,"N/A","school_shooting"
2445211,"October 25, 2022","Georgia","Jackson","1105 Brownlee Rd",0,0,0,0,0,"N/A","school_shooting"
2446312,"October 25, 2022","California","Fairfield","824 Washington St",0,0,0,0,1,"N/A","school_shooting"
2446528,"October 25, 2022","Oregon","Salem","2805 Lansing Ave NE",0,0,0,0,1,"N/A","school_shooting"
2445646,"October 25, 2022","North Carolina","Fayetteville","2301 Fort Bragg Rd",0,0,0,0,1,"N/A","school_shooting"
2460568,"October 24, 2022","Ohio","Groveport","4475 S Hamilton Rd",0,0,0,0,1,"N/A","school_shooting"
2444930,"October 24, 2022","New York","Corona (Queens)","14-30 Broadway",0,0,0,0,1,"N/A","school_shooting"
2444523,"October 24, 2022","Georgia","Snellville","4210 Shiloh Rd",0,0,0,0,1,"N/A","school_shooting"
2443879,"October 24, 2022","Missouri","Saint Louis","3125 S Kingshighway Blvd",4,2,0,1,0,"N/A","school_shooting"
2444292,"October 24, 2022","Florida","Tallahassee","1717 W Tharpe St",0,0,0,0,1,"N/A","school_shooting"
2444193,"October 24, 2022","Tennessee","Memphis","1940 Frayser Blvd",0,0,0,0,1,"N/A","school_shooting"
2445198,"October 24, 2022","Ohio","Columbus","1160 Ann St",0,0,0,0,0,"N/A","school_shooting"
2445780,"October 24, 2022","Florida","Deltona","1001 Parnell Ct",0,0,0,0,1,"N/A","school_shooting"
2446164,"October 24, 2022","California","Westminster","14325 Goldenwest St",0,0,0,0,1,"N/A","school_shooting"
2445028,"October 24, 2022","Florida","Chiefland","1205 NW 4th Ave",0,0,0,0,1,"N/A","school_shooting"
2442426,"October 21, 2022","Mississippi","Crystal Springs","201 Newton St",0,0,0,0,2,"N/A","school_shooting"
2442076,"October 21, 2022","Florida","Ocala","5000 SE Maricamp Rd",0,0,0,0,2,"N/A","school_shooting"
2442997,"October 21, 2022","Pennsylvania","Harrisburg","2451 Market St",0,0,0,0,1,"N/A","school_shooting"
2445266,"October 21, 2022","Colorado","Monte Vista","295 E Prospect Ave",0,0,0,0,1,"N/A","school_shooting"
2479239,"October 21, 2022","Texas","Hamshire","12702 2nd St",0,0,0,0,1,"N/A","school_shooting"
2442151,"October 21, 2022","Kansas","Hutchinson","210 E Ave A",0,0,0,0,1,"N/A","school_shooting"
2442149,"October 21, 2022","New York","Brooklyn","1186 Carroll St",0,0,0,0,1,"N/A","school_shooting"
2442147,"October 21, 2022","Pennsylvania","Canonsburg","314 Elm St Ext",0,0,0,0,1,"N/A","school_shooting"
2443377,"October 21, 2022","Texas","Arlington","2000 Sam Houston Dr",0,0,0,0,1,"N/A","school_shooting"
2442995,"October 21, 2022","California","Sacramento","1400 Grand Ave",0,1,0,0,1,"N/A","school_shooting"
2442598,"October 21, 2022","Texas","Crosby","333 Red Summit Dr",0,0,0,0,1,"N/A","school_shooting"
2441601,"October 20, 2022","Tennessee","Chattanooga","1020 N Moore Rd",0,0,0,0,1,"N/A","school_shooting"
2451337,"October 20, 2022","California","Antioch","700 W 18th St",0,0,0,0,1,"N/A","school_shooting"
2441612,"October 20, 2022","Tennessee","Nashville","110 Gallatin Ave",0,0,0,0,1,"N/A","school_shooting"
2441931,"October 20, 2022","Florida","Yulee","85439 Miner Rd",0,0,0,0,1,"N/A","school_shooting"
2441974,"October 20, 2022","Washington","Silverdale","10140 Frontier Pl NW",0,0,0,0,1,"N/A","school_shooting"
2441831,"October 20, 2022","Louisiana","Baton Rouge","4451 Fairfields Ave",0,0,0,0,1,"N/A","school_shooting"
2441005,"October 19, 2022","New York","Bronx","99 Terrace View Ave",0,0,0,0,1,"N/A","school_shooting"
2440941,"October 19, 2022","Georgia","Warner Robins","401 S Davis Dr",0,0,0,0,0,"N/A","school_shooting"
2442153,"October 19, 2022","Georgia","Rome","1000 Veterans Memorial Hwy NE",0,0,0,0,1,"N/A","school_shooting"
2441065,"October 19, 2022","Virginia","Chesterfield","10301 Courthouse Rd",0,0,0,0,1,"N/A","school_shooting"
2440920,"October 19, 2022","California","Oakley","1000 Vintage Pkwy",0,0,0,0,0,"N/A","school_shooting"
2440746,"October 19, 2022","Maryland","Baltimore","1301 McCulloh St",0,0,0,0,0,"N/A","school_shooting"
2441277,"October 19, 2022","Alabama","Birmingham","950 Springville Rd",0,0,0,0,1,"N/A","school_shooting"
2453570,"October 19, 2022","Kentucky","Louisville","6415 Outer Loop",0,0,0,0,2,"N/A","school_shooting"
2442572,"October 19, 2022","Louisiana","New Orleans","5601 Read Blvd",0,0,0,0,2,"N/A","school_shooting"
2440077,"October 18, 2022","South Carolina","Columbia","361 Pisgah Church Rd",0,0,0,0,1,"N/A","school_shooting"
2441746,"October 18, 2022","Missouri","Seymour","501 E Clinton St",0,0,0,0,1,"N/A","school_shooting"
2440416,"October 18, 2022","Oregon","Portland","N Emerson St and Commercial Ave",2,0,0,0,0,"N/A","school_shooting"
2440555,"October 18, 2022","Iowa","Urbandale","7111 NW Aurora Ave",0,0,0,0,2,"N/A","school_shooting"
2440552,"October 18, 2022","Colorado","Greeley","6525 18th St",0,0,0,0,0,"N/A","school_shooting"
2441173,"October 18, 2022","Kentucky","Louisville","2222 Crums Ln",0,0,0,0,1,"N/A","school_shooting"
2440945,"October 17, 2022","Georgia","Macon","2051 2nd St",0,0,0,0,1,"N/A","school_shooting"
2439468,"October 17, 2022","Tennessee","Mcminnville","270 Pioneer Ln",0,0,0,0,0,"N/A","school_shooting"
2439405,"October 17, 2022","Maryland","Glen Burnie","7550 Baltimore Annapolis Blvd",0,0,0,0,1,"N/A","school_shooting"
2440089,"October 17, 2022","South Carolina","North Charleston","8500 Patriot Blvd",0,0,0,0,2,"N/A","school_shooting"
2439991,"October 17, 2022","North Carolina","Tarboro","2009 W Wilson St",0,0,0,0,1,"N/A","school_shooting"
2439125,"October 17, 2022","District of Columbia","Washington","1601 16th St SE",0,0,0,0,1,"N/A","school_shooting"
2439122,"October 17, 2022","South Carolina","Spartanburg","201 Zion Hill Rd",0,0,0,0,1,"N/A","school_shooting"
2439758,"October 17, 2022","Kentucky","Williamsburg","350 Boulevard of Champions",0,0,0,0,1,"N/A","school_shooting"
2438505,"October 16, 2022","Georgia","Atlanta","223 James P Brawley Dr SW",4,0,0,0,0,"N/A","school_shooting"
2438871,"October 15, 2022","Pennsylvania","Bethlehem","1115 Linden St",0,0,0,0,1,"N/A","school_shooting"
2440596,"October 15, 2022","Washington","Spokane","502 E Boone Ave",0,1,0,0,0,"N/A","school_shooting"
2438430,"October 15, 2022","North Carolina","Salisbury","701 W Monroe St",2,0,1,0,1,"N/A","school_shooting"
